epoch_count,regression_error,classification_error
4101,0.0876413,0.0526316
4102,0.0903807,0.0526316
4103,0.0895311,0.0526316
4104,0.0862698,0.0789474
4105,0.0894011,0.0526316
4106,0.0891821,0.0526316
4107,0.0851411,0.105263
4108,0.0850855,0.105263
4109,0.0821132,0.0789474
4110,0.0804903,0.0789474
4111,0.0788417,0.0789474
4112,0.079253,0.0789474
4113,0.0779243,0.0789474
4114,0.077728,0.105263
4115,0.0777176,0.105263
4116,0.0780966,0.0789474
4117,0.0790181,0.0789474
4118,0.0788449,0.0789474
4119,0.0801952,0.0789474
4120,0.0800226,0.0789474
4121,0.0799204,0.0789474
4122,0.0817174,0.0789474
4123,0.082807,0.0789474
4124,0.0801474,0.0789474
4125,0.0800839,0.0789474
4126,0.0810327,0.0789474
4127,0.0799794,0.0789474
4128,0.0786641,0.0789474
4129,0.0785122,0.0789474
4130,0.0795351,0.0789474
4131,0.078552,0.0789474
4132,0.0792644,0.0789474
4133,0.0800956,0.0789474
4134,0.0799952,0.0789474
4135,0.0791061,0.0789474
4136,0.0779529,0.105263
4137,0.0783791,0.0789474
4138,0.0783415,0.0789474
4139,0.0795172,0.0789474
4140,0.078499,0.0789474
4141,0.0784839,0.0789474
4142,0.0783004,0.105263
4143,0.0797311,0.0789474
4144,0.081407,0.0789474
4145,0.0822692,0.0789474
4146,0.0834295,0.0789474
4147,0.0833701,0.0789474
4148,0.0822169,0.0789474
4149,0.080676,0.0789474
4150,0.0804026,0.0789474
4151,0.0801529,0.0789474
4152,0.0823497,0.0789474
4153,0.0846299,0.0789474
4154,0.0870086,0.0789474
4155,0.0869136,0.0789474
4156,0.0835552,0.0789474
4157,0.0860568,0.105263
4158,0.0838759,0.0789474
4159,0.086277,0.105263
4160,0.0853146,0.0789474
4161,0.0844317,0.0789474
4162,0.0863809,0.105263
4163,0.0830403,0.0789474
4164,0.082984,0.0789474
4165,0.0823157,0.0789474
4166,0.0842917,0.0789474
4167,0.0867315,0.105263
4168,0.0851155,0.105263
4169,0.0849968,0.105263
4170,0.0848168,0.105263
4171,0.0823719,0.0789474
4172,0.0845127,0.0789474
4173,0.0837656,0.0789474
4174,0.0865016,0.105263
4175,0.088901,0.0526316
4176,0.0927081,0.0789474
4177,0.0916034,0.0526316
4178,0.0873487,0.0789474
4179,0.08644,0.0789474
4180,0.0875258,0.0789474
4181,0.089249,0.0526316
4182,0.0880969,0.0526316
4183,0.0863456,0.0789474
4184,0.0832202,0.0789474
4185,0.0855857,0.105263
4186,0.0825877,0.0789474
4187,0.0801908,0.0789474
4188,0.0801453,0.0789474
4189,0.0813613,0.0789474
4190,0.0822009,0.0789474
4191,0.08125,0.0789474
4192,0.0797917,0.0789474
4193,0.0787872,0.0789474
4194,0.0776502,0.105263
4195,0.0784578,0.0789474
4196,0.0782073,0.0789474
4197,0.078814,0.0789474
4198,0.0784661,0.0789474
4199,0.0797131,0.0789474
4200,0.0794819,0.0789474
4201,0.079108,0.0789474
4202,0.0809837,0.0789474
4203,0.0799655,0.0789474
4204,0.0812655,0.0789474
4205,0.079264,0.105263
4206,0.0803231,0.0789474
4207,0.0789138,0.105263
4208,0.0787387,0.0789474
4209,0.0806108,0.0789474
4210,0.0805504,0.0789474
4211,0.0823225,0.0789474
4212,0.0852595,0.105263
4213,0.0886775,0.0526316
4214,0.0908197,0.0526316
4215,0.0876674,0.0789474
4216,0.0842256,0.0789474
4217,0.0872161,0.0789474
4218,0.0855177,0.105263
4219,0.0834948,0.0789474
4220,0.0827329,0.0789474
4221,0.0825347,0.0789474
4222,0.086004,0.0789474
4223,0.0856582,0.0789474
4224,0.0863182,0.0789474
4225,0.0832596,0.0789474
4226,0.0830521,0.0789474
4227,0.0814673,0.0789474
4228,0.0797314,0.0789474
4229,0.0795306,0.0789474
4230,0.0793529,0.0789474
4231,0.0815225,0.0789474
4232,0.0804559,0.0789474
4233,0.0796206,0.0789474
4234,0.0790285,0.0789474
4235,0.0789555,0.0789474
4236,0.0786075,0.0789474
4237,0.0778322,0.0789474
4238,0.0777401,0.0789474
4239,0.0782918,0.0789474
4240,0.0797695,0.0789474
4241,0.0794401,0.0789474
4242,0.0816493,0.0789474
4243,0.0795776,0.0789474
4244,0.0813406,0.0789474
4245,0.0792928,0.0789474
4246,0.0791522,0.0789474
4247,0.0804473,0.0789474
4248,0.0801644,0.0789474
4249,0.0800996,0.0789474
4250,0.0798747,0.0789474
4251,0.0814891,0.0789474
4252,0.0823037,0.0789474
4253,0.0804775,0.0789474
4254,0.081485,0.0789474
4255,0.082055,0.0789474
4256,0.0817611,0.0789474
4257,0.0838159,0.105263
4258,0.0831222,0.0789474
4259,0.0849581,0.105263
4260,0.0837459,0.105263
4261,0.0852829,0.0789474
4262,0.0859219,0.0789474
4263,0.083893,0.105263
4264,0.083701,0.105263
4265,0.0866459,0.0789474
4266,0.0898092,0.0526316
4267,0.0887531,0.0526316
4268,0.0894151,0.0526316
4269,0.0869511,0.0789474
4270,0.0879644,0.0526316
4271,0.0895752,0.0526316
4272,0.0888961,0.0526316
4273,0.0856268,0.0789474
4274,0.0826769,0.0789474
4275,0.0852048,0.105263
4276,0.0838658,0.105263
4277,0.0837801,0.105263
4278,0.0810229,0.0789474
4279,0.0829371,0.0789474
4280,0.0860263,0.0789474
4281,0.0901253,0.0526316
4282,0.0933716,0.157895
4283,0.0963756,0.157895
4284,0.0962056,0.157895
4285,0.100348,0.157895
4286,0.10144,0.157895
4287,0.0959191,0.157895
4288,0.0907103,0.0526316
4289,0.0936525,0.131579
4290,0.0933844,0.131579
4291,0.0956381,0.157895
4292,0.0919511,0.105263
4293,0.0965271,0.157895
4294,0.0949657,0.157895
4295,0.0905766,0.0526316
4296,0.0927084,0.105263
4297,0.0937877,0.131579
4298,0.0912692,0.0526316
4299,0.0871006,0.0789474
4300,0.088136,0.0789474
4301,0.0906572,0.0526316
4302,0.0866961,0.105263
4303,0.0865308,0.105263
4304,0.087152,0.0789474
4305,0.0856564,0.105263
4306,0.0827141,0.0789474
4307,0.0816204,0.0789474
4308,0.0798061,0.0789474
4309,0.0796578,0.0789474
4310,0.0792278,0.0789474
4311,0.0789733,0.0789474
4312,0.0775993,0.0789474
4313,0.0770888,0.131579
4314,0.0778458,0.0789474
4315,0.0791599,0.0789474
4316,0.079136,0.0789474
4317,0.0777596,0.0789474
4318,0.0776376,0.0789474
4319,0.0793148,0.0789474
4320,0.0800981,0.0789474
4321,0.0792569,0.0789474
4322,0.078189,0.0789474
4323,0.07785,0.0789474
4324,0.0784442,0.0526316
4325,0.0777021,0.0789474
4326,0.0776308,0.0789474
4327,0.076978,0.105263
4328,0.0777376,0.0789474
4329,0.0776682,0.0789474
4330,0.0769278,0.157895
4331,0.0776149,0.0789474
4332,0.0775059,0.0789474
4333,0.0771318,0.105263
4334,0.0777945,0.0789474
4335,0.0768805,0.105263
4336,0.0774425,0.0789474
4337,0.0770562,0.105263
4338,0.0765546,0.157895
4339,0.0767013,0.105263
4340,0.0765051,0.157895
4341,0.0769928,0.0789474
4342,0.0769247,0.105263
4343,0.0768689,0.105263
4344,0.0768529,0.105263
4345,0.076714,0.105263
4346,0.07656,0.157895
4347,0.0765648,0.157895
4348,0.0766562,0.157895
4349,0.0766683,0.157895
4350,0.0771001,0.105263
4351,0.0768244,0.157895
4352,0.0772533,0.105263
4353,0.0776907,0.0789474
4354,0.0776219,0.0789474
4355,0.0775398,0.0789474
4356,0.0788243,0.0789474
4357,0.0787491,0.0789474
4358,0.0808416,0.0789474
4359,0.0817346,0.0789474
4360,0.0799988,0.0789474
4361,0.0817584,0.0789474
4362,0.0814896,0.0789474
4363,0.0807522,0.0789474
4364,0.0831213,0.0789474
4365,0.0842553,0.0789474
4366,0.0814625,0.0789474
4367,0.0793871,0.0789474
4368,0.0784464,0.0789474
4369,0.0772619,0.105263
4370,0.0772391,0.105263
4371,0.078189,0.0789474
4372,0.0775499,0.0789474
4373,0.0780848,0.0789474
4374,0.0780118,0.0789474
4375,0.0777336,0.0789474
4376,0.0794243,0.0789474
4377,0.0810392,0.0789474
4378,0.0806685,0.0789474
4379,0.0796064,0.0789474
4380,0.0814069,0.0789474
4381,0.0795256,0.0789474
4382,0.0782382,0.0789474
4383,0.0795121,0.0789474
4384,0.0789789,0.0789474
4385,0.0774414,0.0789474
4386,0.0770661,0.0789474
4387,0.0778279,0.0789474
4388,0.0775227,0.0789474
4389,0.0766541,0.105263
4390,0.0762842,0.157895
4391,0.0766775,0.105263
4392,0.0764211,0.105263
4393,0.0770113,0.0789474
4394,0.0783271,0.0789474
4395,0.077237,0.0789474
4396,0.0791593,0.0789474
4397,0.0799424,0.0789474
4398,0.0781827,0.0789474
4399,0.0780058,0.0789474
4400,0.0785168,0.0789474
4401,0.0769614,0.0789474
4402,0.078119,0.0789474
4403,0.0771724,0.0789474
4404,0.076675,0.0789474
4405,0.0762568,0.105263
4406,0.0760427,0.157895
4407,0.0760379,0.157895
4408,0.076732,0.0789474
4409,0.0766316,0.0789474
4410,0.0774895,0.0789474
4411,0.0774745,0.0789474
4412,0.0773185,0.0526316
4413,0.077822,0.0789474
4414,0.0793755,0.0789474
4415,0.0777575,0.0789474
4416,0.0775847,0.0789474
4417,0.0793613,0.0789474
4418,0.0811518,0.0789474
4419,0.0833278,0.0789474
4420,0.0812476,0.0789474
4421,0.082418,0.0789474
4422,0.0796921,0.0789474
4423,0.0793511,0.0789474
4424,0.0806343,0.0789474
4425,0.082433,0.0789474
4426,0.0847584,0.0789474
4427,0.0837446,0.105263
4428,0.0852356,0.0789474
4429,0.08682,0.0526316
4430,0.0885112,0.0526316
4431,0.0853629,0.0789474
4432,0.082812,0.105263
4433,0.085146,0.0789474
4434,0.0871045,0.0526316
4435,0.0901121,0.0526316
4436,0.0929641,0.105263
4437,0.0939854,0.131579
4438,0.0921637,0.105263
4439,0.0919702,0.0526316
4440,0.0908185,0.0526316
4441,0.0867446,0.0526316
4442,0.0858102,0.0789474
4443,0.0894424,0.0526316
4444,0.0865733,0.0526316
4445,0.0835064,0.105263
4446,0.0854432,0.0789474
4447,0.082211,0.0789474
4448,0.0854229,0.0789474
4449,0.0890205,0.0526316
4450,0.0926613,0.131579
4451,0.0944293,0.157895
4452,0.0983852,0.157895
4453,0.0931159,0.131579
4454,0.088405,0.0526316
4455,0.0855275,0.0789474
4456,0.0821048,0.0789474
4457,0.0826807,0.0789474
4458,0.079898,0.0789474
4459,0.0809031,0.0789474
4460,0.0783665,0.0789474
4461,0.0779577,0.0789474
4462,0.0776175,0.0789474
4463,0.0775466,0.0789474
4464,0.0764862,0.0789474
4465,0.0774074,0.0789474
4466,0.0790668,0.0789474
4467,0.0809005,0.0789474
4468,0.0799654,0.0789474
4469,0.0789362,0.0789474
4470,0.0785707,0.0789474
4471,0.0782966,0.0789474
4472,0.0798222,0.0789474
4473,0.0814823,0.0789474
4474,0.0825314,0.0789474
4475,0.0799446,0.0789474
4476,0.079476,0.0789474
4477,0.0814563,0.0789474
4478,0.0811331,0.0789474
4479,0.0837047,0.105263
4480,0.0826451,0.0789474
4481,0.0803462,0.0789474
4482,0.0786497,0.0789474
4483,0.077303,0.0789474
4484,0.0771828,0.0789474
4485,0.0766587,0.0789474
4486,0.0762256,0.105263
4487,0.0769619,0.0789474
4488,0.0767617,0.0789474
4489,0.0779857,0.0789474
4490,0.0775494,0.0789474
4491,0.0773546,0.0789474
4492,0.0787345,0.0789474
4493,0.0783097,0.0789474
4494,0.0776609,0.0526316
4495,0.0783199,0.0789474
4496,0.0782874,0.0789474
4497,0.0781367,0.0789474
4498,0.0767032,0.0789474
4499,0.0764893,0.0789474
4500,0.0773424,0.0526316
4501,0.0782805,0.0789474
4502,0.0768895,0.0789474
4503,0.0781771,0.0789474
4504,0.0788303,0.0789474
4505,0.0806293,0.0789474
4506,0.0783419,0.0789474
4507,0.0782858,0.0789474
4508,0.0781413,0.0789474
4509,0.0769568,0.0526316
4510,0.0784839,0.0789474
4511,0.0794127,0.0789474
4512,0.0810052,0.0789474
4513,0.0797682,0.0789474
4514,0.0818248,0.0789474
4515,0.0827464,0.0789474
4516,0.0801634,0.0789474
4517,0.0818493,0.0789474
4518,0.0810682,0.0789474
4519,0.0787896,0.0789474
4520,0.0792706,0.0789474
4521,0.0786983,0.0789474
4522,0.0774786,0.0789474
4523,0.0794777,0.0789474
4524,0.0789427,0.0789474
4525,0.0797001,0.0789474
4526,0.0816595,0.0789474
4527,0.0826929,0.0789474
4528,0.0837666,0.105263
4529,0.0819761,0.0789474
4530,0.0842688,0.105263
4531,0.0824264,0.0789474
4532,0.079702,0.0789474
4533,0.0791144,0.0789474
4534,0.0812334,0.0789474
4535,0.080526,0.0789474
4536,0.0793958,0.0789474
4537,0.0779425,0.0789474
4538,0.077685,0.0789474
4539,0.0785993,0.0789474
4540,0.0776791,0.0789474
4541,0.0775321,0.0789474
4542,0.0770221,0.0789474
4543,0.078102,0.0789474
4544,0.0796016,0.0789474
4545,0.0795347,0.0789474
4546,0.0813366,0.0789474
4547,0.0812529,0.0789474
4548,0.0837044,0.0789474
4549,0.0871118,0.0526316
4550,0.0841178,0.0789474
4551,0.083559,0.0789474
4552,0.080831,0.0789474
4553,0.0822251,0.0789474
4554,0.0798922,0.0789474
4555,0.0798472,0.0789474
4556,0.0778265,0.0789474
4557,0.0784365,0.0789474
4558,0.0783442,0.0789474
4559,0.0772137,0.0789474
4560,0.076881,0.0526316
4561,0.0783621,0.0789474
4562,0.0804681,0.0789474
4563,0.0790101,0.0789474
4564,0.0779425,0.0789474
4565,0.0768953,0.0789474
4566,0.0782707,0.0789474
4567,0.0805994,0.0789474
4568,0.0788374,0.0789474
4569,0.0809203,0.0789474
4570,0.0828936,0.105263
4571,0.0802173,0.0789474
4572,0.0795441,0.0789474
4573,0.0812723,0.0789474
4574,0.0811713,0.0789474
4575,0.0798887,0.0789474
4576,0.0792582,0.0789474
4577,0.0781223,0.0789474
4578,0.0776899,0.0789474
4579,0.079685,0.0789474
4580,0.0790892,0.0789474
4581,0.0782644,0.0789474
4582,0.0778957,0.0789474
4583,0.0766409,0.0789474
4584,0.0766036,0.0789474
4585,0.077946,0.0789474
4586,0.0804788,0.0789474
4587,0.083163,0.105263
4588,0.0826205,0.105263
4589,0.0818499,0.0789474
4590,0.0823901,0.105263
4591,0.0809547,0.0789474
4592,0.081476,0.0789474
4593,0.0843523,0.0789474
4594,0.0842722,0.0789474
4595,0.0822861,0.105263
4596,0.0797728,0.0789474
4597,0.0824864,0.105263
4598,0.0800713,0.0789474
4599,0.0827189,0.105263
4600,0.0852727,0.0789474
4601,0.0883533,0.0526316
4602,0.0845182,0.105263
4603,0.0829096,0.0789474
4604,0.0821874,0.0789474
4605,0.0809036,0.0789474
4606,0.0802974,0.0789474
4607,0.0786752,0.0789474
4608,0.0803332,0.0789474
4609,0.0822324,0.0789474
4610,0.0843676,0.105263
4611,0.0816542,0.0789474
4612,0.0826976,0.0789474
4613,0.0811284,0.0789474
4614,0.080131,0.0789474
4615,0.0799979,0.0789474
4616,0.0783596,0.0789474
4617,0.0779407,0.0789474
4618,0.0769142,0.0789474
4619,0.0778229,0.0789474
4620,0.0791374,0.0789474
4621,0.079099,0.0789474
4622,0.0789952,0.0789474
4623,0.0807989,0.0789474
4624,0.0824612,0.0789474
4625,0.0799715,0.0789474
4626,0.082673,0.0789474
4627,0.0841803,0.105263
4628,0.0865095,0.0789474
4629,0.0840086,0.0789474
4630,0.0837378,0.0789474
4631,0.0860319,0.105263
4632,0.0899326,0.0526316
4633,0.0860189,0.0789474
4634,0.0880085,0.0526316
4635,0.0853434,0.0789474
4636,0.0877439,0.0526316
4637,0.0871437,0.0526316
4638,0.0891421,0.0526316
4639,0.088984,0.0526316
4640,0.0879961,0.0526316
4641,0.0852205,0.0789474
4642,0.0818569,0.0789474
4643,0.0813849,0.0789474
4644,0.0841195,0.0789474
4645,0.0850577,0.0526316
4646,0.0841197,0.0789474
4647,0.0860996,0.0526316
4648,0.0872357,0.0526316
4649,0.0841871,0.0789474
4650,0.0835962,0.0789474
4651,0.0850846,0.0526316
4652,0.0860344,0.0526316
4653,0.0838208,0.0789474
4654,0.0846931,0.0789474
4655,0.0814386,0.0789474
4656,0.0840652,0.0789474
4657,0.0834676,0.0789474
4658,0.0828155,0.105263
4659,0.0820602,0.105263
4660,0.0794113,0.0789474
4661,0.0792966,0.0789474
4662,0.0787904,0.0789474
4663,0.0796853,0.0789474
4664,0.0791848,0.0789474
4665,0.082134,0.105263
4666,0.0820551,0.105263
4667,0.0848924,0.0789474
4668,0.0844206,0.0789474
4669,0.0871046,0.0526316
4670,0.0894582,0.0789474
4671,0.0853458,0.0526316
4672,0.0885005,0.0526316
4673,0.0914539,0.131579
4674,0.0899085,0.0789474
4675,0.0934641,0.157895
4676,0.0917869,0.157895
4677,0.091561,0.157895
4678,0.0893512,0.0526316
4679,0.0859975,0.0526316
4680,0.085912,0.0526316
4681,0.084819,0.0789474
4682,0.0816157,0.0789474
4683,0.0837481,0.0789474
4684,0.0829568,0.105263
4685,0.0804382,0.0789474
4686,0.0809349,0.0789474
4687,0.0797832,0.0789474
4688,0.0792456,0.0789474
4689,0.0789275,0.0789474
4690,0.0809036,0.0789474
4691,0.0808643,0.0789474
4692,0.084222,0.0789474
4693,0.0853082,0.0789474
4694,0.087793,0.0526316
4695,0.0861068,0.0526316
4696,0.0846842,0.0789474
4697,0.0819629,0.105263
4698,0.080679,0.0789474
4699,0.0790406,0.0789474
4700,0.078701,0.0789474
4701,0.0794088,0.0789474
4702,0.078676,0.0789474
4703,0.0782929,0.0789474
4704,0.0770982,0.0789474
4705,0.0781301,0.0789474
4706,0.0780755,0.0789474
4707,0.0780227,0.0789474
4708,0.0788334,0.0789474
4709,0.0786063,0.0789474
4710,0.0794528,0.0789474
4711,0.077506,0.0789474
4712,0.0763241,0.0789474
4713,0.0762625,0.0789474
4714,0.0761627,0.0789474
4715,0.0760985,0.0789474
4716,0.0757267,0.157895
4717,0.0757665,0.157895
4718,0.0759471,0.157895
4719,0.0761118,0.157895
4720,0.0764134,0.157895
4721,0.0764372,0.157895
4722,0.0761217,0.157895
4723,0.0761289,0.157895
4724,0.0762709,0.157895
4725,0.0763998,0.157895
4726,0.0758636,0.157895
4727,0.0759522,0.157895
4728,0.0757752,0.157895
4729,0.0760183,0.157895
4730,0.0761811,0.157895
4731,0.0756486,0.157895
4732,0.0757716,0.157895
4733,0.0757559,0.105263
4734,0.0756154,0.157895
4735,0.075623,0.157895
4736,0.0756238,0.157895
4737,0.0756593,0.157895
4738,0.0757623,0.105263
4739,0.0756151,0.157895
4740,0.0756059,0.157895
4741,0.0758174,0.105263
4742,0.075764,0.105263
4743,0.0757602,0.105263
4744,0.0763579,0.0789474
4745,0.0761871,0.0789474
4746,0.076065,0.105263
4747,0.0760184,0.105263
4748,0.0759783,0.105263
4749,0.0755796,0.157895
4750,0.0758143,0.105263
4751,0.0757291,0.105263
4752,0.0763997,0.0789474
4753,0.0775223,0.0789474
4754,0.0789228,0.0789474
4755,0.0783754,0.0789474
4756,0.0781126,0.0789474
4757,0.0776853,0.0789474
4758,0.0775688,0.0789474
4759,0.0788411,0.0789474
4760,0.0770675,0.0526316
4761,0.0786441,0.0789474
4762,0.0801081,0.0789474
4763,0.082602,0.0789474
4764,0.0823094,0.0789474
4765,0.0821932,0.0789474
4766,0.0804786,0.0789474
4767,0.0797299,0.0789474
4768,0.0802022,0.0789474
4769,0.0809769,0.0789474
4770,0.0805315,0.0789474
4771,0.0804843,0.0789474
4772,0.0799741,0.0789474
4773,0.0816663,0.0789474
4774,0.0811196,0.0789474
4775,0.0824981,0.105263
4776,0.0833851,0.105263
4777,0.0809425,0.0789474
4778,0.080286,0.0789474
4779,0.0800735,0.0789474
4780,0.0800099,0.0789474
4781,0.0787314,0.0789474
4782,0.0774295,0.0789474
4783,0.076839,0.0789474
4784,0.0760758,0.0789474
4785,0.0764843,0.0789474
4786,0.0762723,0.0789474
4787,0.0761552,0.0789474
4788,0.075994,0.105263
4789,0.0758759,0.105263
4790,0.0757107,0.157895
4791,0.0757113,0.157895
4792,0.0757196,0.157895
4793,0.0758689,0.105263
4794,0.0766808,0.0789474
4795,0.0763348,0.0789474
4796,0.077331,0.0789474
4797,0.0768253,0.0789474
4798,0.0765851,0.0789474
4799,0.076396,0.0789474
4800,0.0773062,0.0789474
4801,0.0770438,0.0526316
4802,0.0763761,0.0789474
4803,0.075692,0.105263
4804,0.0755868,0.105263
4805,0.0755961,0.157895
4806,0.0757946,0.105263
4807,0.0764648,0.0789474
4808,0.0763334,0.0789474
4809,0.0775507,0.0789474
4810,0.0791824,0.0789474
4811,0.0788975,0.0789474
4812,0.0805954,0.0789474
4813,0.0819396,0.0789474
4814,0.0829151,0.105263
4815,0.0854779,0.0789474
4816,0.0820317,0.105263
4817,0.0813708,0.0789474
4818,0.0794932,0.0789474
4819,0.0780392,0.0789474
4820,0.076433,0.0789474
4821,0.0773979,0.0789474
4822,0.076556,0.0789474
4823,0.0757205,0.105263
4824,0.0757087,0.105263
4825,0.0763932,0.0789474
4826,0.075853,0.0789474
4827,0.0767014,0.0789474
4828,0.078183,0.0789474
4829,0.0792997,0.0789474
4830,0.080841,0.0789474
4831,0.0819354,0.0789474
4832,0.0793211,0.0789474
4833,0.0811087,0.0789474
4834,0.0789257,0.0789474
4835,0.0774621,0.0789474
4836,0.0786698,0.0789474
4837,0.0782723,0.0789474
4838,0.0775035,0.0789474
4839,0.078908,0.0789474
4840,0.078001,0.0789474
4841,0.0775706,0.0789474
4842,0.0767809,0.0526316
4843,0.0763385,0.0789474
4844,0.0775705,0.0789474
4845,0.0796232,0.0789474
4846,0.0775333,0.0789474
4847,0.0763583,0.0789474
4848,0.0762839,0.0789474
4849,0.0760917,0.0789474
4850,0.0770644,0.0789474
4851,0.0765532,0.0526316
4852,0.0762879,0.0789474
4853,0.0761086,0.0789474
4854,0.0756413,0.0789474
4855,0.0753227,0.105263
4856,0.0752976,0.105263
4857,0.0752574,0.157895
4858,0.0755487,0.157895
4859,0.0757296,0.157895
4860,0.0752724,0.157895
4861,0.0753207,0.157895
4862,0.0754317,0.157895
4863,0.0755523,0.157895
4864,0.0752957,0.157895
4865,0.07549,0.105263
4866,0.0758709,0.0789474
4867,0.075341,0.105263
4868,0.0757317,0.0789474
4869,0.0768145,0.0789474
4870,0.0779576,0.0789474
4871,0.0764157,0.0526316
4872,0.0757956,0.0789474
4873,0.0771541,0.0789474
4874,0.0783738,0.0789474
4875,0.0783205,0.0789474
4876,0.0790277,0.0789474
4877,0.0775761,0.0789474
4878,0.0791528,0.0789474
4879,0.0814215,0.0789474
4880,0.0822457,0.0789474
4881,0.0844181,0.0789474
4882,0.0816009,0.0789474
4883,0.0792909,0.0789474
4884,0.077405,0.0789474
4885,0.0766246,0.0526316
4886,0.0761768,0.0789474
4887,0.0759271,0.0789474
4888,0.0769102,0.0526316
4889,0.0765916,0.0526316
4890,0.0773477,0.0789474
4891,0.0769298,0.0789474
4892,0.0782326,0.0789474
4893,0.0798486,0.0789474
4894,0.0817566,0.0789474
4895,0.0791091,0.0789474
4896,0.0784514,0.0789474
4897,0.0767312,0.0526316
4898,0.0756104,0.105263
4899,0.0753789,0.105263
4900,0.0753573,0.105263
4901,0.0764004,0.0526316
4902,0.0758872,0.0789474
4903,0.075875,0.0789474
4904,0.0770064,0.0789474
4905,0.0783717,0.0789474
4906,0.0778595,0.0789474
4907,0.0775954,0.0789474
4908,0.077547,0.0789474
4909,0.0761095,0.0789474
4910,0.0760827,0.0789474
4911,0.0757276,0.0789474
4912,0.0754638,0.0789474
4913,0.0768023,0.0789474
4914,0.0757997,0.0789474
4915,0.0752241,0.0789474
4916,0.0749161,0.105263
4917,0.0749864,0.105263
4918,0.0749728,0.105263
4919,0.0756225,0.0789474
4920,0.0764419,0.0789474
4921,0.0769963,0.0789474
4922,0.0766609,0.0789474
4923,0.0780365,0.0789474
4924,0.0798294,0.0789474
4925,0.0825833,0.105263
4926,0.0825037,0.105263
4927,0.0821778,0.0789474
4928,0.0793628,0.0789474
4929,0.0817217,0.0789474
4930,0.0808623,0.0789474
4931,0.0788696,0.0789474
4932,0.0771267,0.0526316
4933,0.0768765,0.0526316
4934,0.0783905,0.0789474
4935,0.0778502,0.0789474
4936,0.0785696,0.0789474
4937,0.08095,0.0789474
4938,0.0839258,0.105263
4939,0.0829754,0.0789474
4940,0.0852171,0.0789474
4941,0.087115,0.0789474
4942,0.0832502,0.105263
4943,0.0860013,0.0789474
4944,0.0824603,0.0789474
4945,0.082304,0.0789474
4946,0.0813303,0.0789474
4947,0.0834497,0.105263
4948,0.0803287,0.0789474
4949,0.0789268,0.0789474
4950,0.079672,0.0789474
4951,0.0817178,0.0789474
4952,0.0849535,0.0789474
4953,0.0880216,0.0526316
4954,0.0851082,0.0789474
4955,0.0888901,0.0526316
4956,0.0908396,0.0526316
4957,0.09279,0.0526316
4958,0.0891142,0.0526316
4959,0.0849999,0.0789474
4960,0.086606,0.0526316
4961,0.0864638,0.0526316
4962,0.0833251,0.0789474
4963,0.0804668,0.0789474
4964,0.0822582,0.0789474
4965,0.0812113,0.0789474
4966,0.0843135,0.0789474
4967,0.0815521,0.0789474
4968,0.0824118,0.0789474
4969,0.0813393,0.0789474
4970,0.0793203,0.0789474
4971,0.0813381,0.0789474
4972,0.0797753,0.0789474
4973,0.0807522,0.0789474
4974,0.0824647,0.0789474
4975,0.0807965,0.0789474
4976,0.0802062,0.0789474
4977,0.081297,0.0789474
4978,0.0792271,0.0789474
4979,0.0774993,0.0789474
4980,0.0768259,0.0526316
4981,0.0767715,0.0526316
4982,0.0778393,0.0789474
4983,0.0762087,0.0526316
4984,0.0754219,0.0789474
4985,0.0756975,0.0789474
4986,0.075249,0.0789474
4987,0.076238,0.0526316
4988,0.077826,0.0789474
4989,0.0777089,0.0789474
4990,0.0767206,0.0526316
4991,0.0773265,0.0789474
4992,0.0759512,0.0789474
4993,0.0769898,0.0526316
4994,0.0782765,0.0789474
4995,0.0764842,0.0526316
4996,0.0783857,0.0789474
4997,0.0778833,0.0789474
4998,0.07974,0.0789474
4999,0.0792135,0.0789474
